store	week	hhincome1	hhincome2	hhincome3	hhincome4	hhincome5	hhincome6	hhincome7	hhincome8	hhincome9	hhincome10	hhincome11	hhincome12	hhincome13	hhincome14	hhincome15	hhincome16	hhincome17	hhincome18	hhincome19	hhincome20
8	37	9.338631	10.22946	12.08735	9.170774	10.14739	9.992372	9.036125	11.44964	11.61704	9.954356	9.886823	10.08718	11.76779	11.27428	12.76972	10.52232	9.207502	12.56444	10.39405	10.3854
8	38	9.830466	10.91142	10.14313	10.46434	12.24314	10.75636	11.9576	12.5252	10.09871	9.398878	11.10643	8.843081	11.42078	12.42129	8.942452	11.14988	9.417402	9.715712	10.17242	10.68866
8	39	10.54366	10.47802	10.67907	11.00068	8.927963	12.71365	9.664554	8.186221	9.613628	10.70118	11.42027	9.160564	10.20811	10.43566	10.12385	11.42017	10.20578	10.78656	8.973017	9.255615
8	40	10.21033	10.92902	10.08498	9.324057	10.32728	10.51701	11.2049	10.29294	11.00964	11.03594	10.54367	13.7617	8.190351	7.96037	9.559111	9.065225	9.129539	11.27606	11.03995	12.27804
8	41	10.49015	11.98505	11.02308	10.83508	11.49605	11.54683	11.51904	9.856315	10.68696	10.49209	8.502988	10.09181	12.03421	9.56409	9.312422	11.06259	11.21819	10.45108	10.9304	12.08876
8	42	9.132214	12.28321	10.98656	9.367334	9.666273	11.16881	10.16431	9.770953	10.1107	9.447571	10.14807	9.415533	11.78165	8.574785	11.24697	9.631253	9.584908	8.936058	9.989281	10.5416
8	43	10.98789	12.37263	10.38746	10.47276	10.05959	11.54663	10.05032	9.616301	10.20398	9.986764	10.11997	9.251876	11.35927	9.433776	11.62471	10.25206	8.951756	12.52755	11.18457	9.977085
8	44	12.34328	11.20465	12.39547	9.9768	10.12043	11.44403	10.5334	10.92171	12.10423	11.55689	10.9191	11.46399	11.81881	11.07647	9.30699	10.10234	11.11823	13.83024	10.8126	11.09726
8	45	11.87781	11.19445	10.66992	11.57108	10.96841	11.01111	10.76067	11.19385	12.46626	13.287	12.10903	12.00502	9.927676	10.71955	9.425043	11.81399	10.00349	12.44262	9.98975	10.63776
8	46	10.41541	10.39959	10.68123	10.78203	10.76123	10.78961	11.22182	11.59289	11.02785	10.15695	11.29256	10.05128	10.27939	11.68477	8.901548	11.51578	11.45951	10.28033	12.15237	9.309724
8	47	10.38809	10.76648	10.41824	9.160341	10.54896	10.67419	10.51956	12.00247	9.410511	12.05934	10.41992	11.14461	11.50797	9.711314	11.37232	10.42878	9.35861	10.93544	11.78347	10.98821
8	48	10.81115	9.564662	9.920575	9.773694	8.821978	10.14485	10.82884	7.863763	11.67329	10.01499	10.48912	10.49259	11.65569	11.35255	11.2474	11.36058	10.28697	11.04304	12.25837	9.593706
9	1	10.12856	11.05953	11.86222	11.0899	11.99933	9.243401	11.76082	10.57638	12.27013	11.37482	11.82909	12.45456	12.22584	9.930406	9.571397	10.08951	9.687957	10.82216	11.2917	10.54592
9	2	11.20858	10.42011	10.71575	9.737437	10.69706	11.0619	11.39568	10.22413	10.36237	8.343913	9.562065	11.09066	13.20925	9.515106	9.914183	12.90855	12.25566	12.53917	11.73898	11.20556
9	3	10.35508	9.903049	10.68632	10.33528	12.73583	10.06957	10.8182	9.499312	13.10852	12.24966	12.13644	10.90423	10.62038	11.20675	10.59936	10.07741	10.79736	12.54551	11.50415	10.70168
9	4	9.306169	10.98309	12.43553	11.39235	12.64236	12.43421	12.14876	9.6577	9.919611	11.19549	10.895	10.65737	10.79625	11.48258	11.87754	10.04253	9.705688	11.20887	11.88138	12.24843
9	5	10.63784	11.23034	10.08121	12.52618	12.15429	10.12839	12.71651	11.57546	10.5118	9.805163	10.20768	10.69241	12.1939	10.90996	11.50062	11.37234	10.98726	12.0233	10.24825	9.759013
9	6	9.158918	10.7639	8.381266	9.887125	10.996	10.07559	12.02273	10.33309	11.77284	11.61944	11.20644	11.2369	11.39286	11.51231	10.05204	10.93994	11.10013	10.75422	11.45111	10.43608
9	7	10.64598	10.67207	10.52274	10.57175	10.4333	10.59493	11.56755	10.4276	11.61624	10.50762	10.99779	10.66235	9.945285	10.44741	12.17167	10.89674	11.50653	10.88363	11.03243	11.75482
9	8	10.81289	12.57612	12.62681	12.08772	10.92688	11.52821	11.49052	10.32553	11.19063	10.49136	9.265285	10.90824	11.21418	12.88589	10.73439	11.93984	10.24052	11.64771	10.68074	9.840387
9	9	10.74601	10.21365	10.0394	11.61475	11.40449	11.48063	12.30936	10.00445	12.12352	10.98936	13.87193	11.06433	10.71525	9.038281	12.23909	9.867936	10.40139	9.836793	10.66332	10.27708
9	10	9.120976	11.49443	12.35062	12.10731	10.17399	9.165699	11.38868	11.28723	10.76099	12.22276	10.37571	10.06284	9.185231	7.926069	9.947178	11.20705	11.87609	10.49799	9.808456	11.40211
9	11	12.95485	11.71067	10.87773	11.87321	11.43991	10.95299	10.45887	11.66184	10.26121	11.96499	10.50187	10.77762	10.32718	10.50058	10.09478	13.45123	10.77859	11.48473	12.37968	9.313403
9	12	10.01167	9.038697	11.43697	10.96424	9.102545	10.92223	11.36049	12.12902	9.497952	12.91048	9.942302	9.437242	10.72056	9.347674	10.31209	11.10448	10.5463	8.465075	9.60291	9.703481
9	13	9.547797	10.26192	11.18067	12.28807	9.218284	11.57437	11.76944	12.14941	10.71164	10.04496	10.36743	10.08676	10.69778	12.28873	9.37045	10.93518	10.76479	10.55014	11.78284	10.7108
9	14	12.46802	11.3808	10.89095	9.868323	10.51497	9.070596	11.21535	11.0897	9.606148	10.96677	10.87853	11.4595	11.63649	11.0397	10.3452	10.58615	10.8218	11.77144	10.15043	10.14127
9	15	10.75441	11.08486	10.80362	9.113179	10.52521	10.74551	10.86538	10.45467	8.143004	9.124866	11.57454	8.457951	8.724812	11.95335	10.29036	10.83148	10.91083	10.43414	11.80388	10.3665
9	16	10.31051	12.72248	10.18	13.34163	12.13604	10.34761	10.40373	11.10477	10.69966	11.20606	11.21864	10.8849	12.82491	9.764361	11.42091	11.83458	9.479596	11.65144	11.77304	10.53918
9	17	11.20569	9.016614	11.74013	10.33408	11.89596	10.07981	9.517703	10.97229	11.33902	10.71994	11.25346	11.28047	11.39582	11.0492	9.892345	9.736547	11.74653	11.13866	11.88984	10.39157
9	18	10.03493	8.363276	10.79429	10.64791	11.15204	10.08947	9.30174	10.10367	8.991572	13.06369	12.71795	9.177129	12.62344	10.14382	10.54537	12.016	9.484837	11.89248	10.50617	11.77825
9	19	11.15385	10.52168	10.79534	11.11953	10.3476	13.8372	10.25566	11.85593	10.07664	11.5428	10.70596	10.13899	11.66176	10.91668	10.02957	10.76599	10.96665	9.967533	10.84454	10.74677
9	20	10.34936	10.85311	10.57288	10.24696	11.35863	12.56964	10.96512	9.674859	12.02575	9.099341	10.30249	9.527072	10.79188	10.59354	11.99261	10.77092	10.71675	12.25129	11.2275	12.41162
9	21	12.25196	9.553867	11.19284	11.87367	10.93233	9.006833	9.7974	12.94436	11.2921	11.30398	11.17973	11.07512	9.093127	11.99977	11.18308	10.98411	10.66914	9.326342	10.61531	10.79986
9	22	9.969629	12.07283	9.31475	9.68791	8.793238	11.70199	10.21843	9.853065	9.801564	10.62267	9.739951	11.00039	9.418177	9.808649	10.43119	10.82903	11.34061	11.36816	11.38337	11.97575
9	23	11.26782	12.77097	10.52106	10.13173	10.35933	9.563254	11.22951	9.605674	10.19094	9.515168	11.23223	10.93539	10.68306	10.56647	10.89703	11.27951	9.388489	10.5379	10.85579	10.95832
9	24	11.0958	10.32457	10.71006	11.40043	11.64325	10.42803	11.41396	10.68683	11.00555	9.725179	10.66653	9.042422	10.67519	10.22118	9.938427	10.21792	11.08219	10.72254	10.32037	11.1511
9	25	12.01648	9.952142	12.3208	9.902167	10.05621	9.285437	9.676426	10.14881	10.72075	9.599724	13.56737	9.635353	8.942691	13.18011	10.43878	11.83471	9.588493	9.799132	9.933281	8.276699
9	26	11.39714	9.523355	12.12248	10.73999	10.50077	11.07707	11.88703	10.26212	11.41967	9.600638	10.3603	9.582136	10.07304	10.18619	10.25886	10.59641	10.30804	11.55454	9.746942	10.88729
9	27	11.34089	8.909757	9.181289	9.186719	13.57494	11.81394	9.759931	10.65557	11.59223	11.52184	11.84574	11.25227	11.69376	9.903245	9.243233	11.34706	10.32802	11.02431	9.969693	11.94549
9	28	11.39208	10.64089	13.26591	12.1692	11.43844	10.73186	10.46314	10.38578	11.31782	10.92553	10.70563	10.14831	11.81318	11.06259	11.34624	12.125	11.35007	11.897	11.6339	10.87578
9	29	11.80688	10.45009	10.87324	8.817463	9.701385	11.63151	9.279366	10.14703	8.303776	8.483469	9.064317	10.71037	10.7883	11.23762	10.55471	10.12198	12.29151	9.663276	10.19228	10.57734
9	30	10.45695	12.15096	11.5337	10.2461	11.70327	10.24029	12.01955	10.69012	9.534661	9.363705	11.86198	8.682993	10.84119	10.79332	9.043235	10.97219	8.943027	9.710713	9.263124	10.71193
9	31	11.15052	11.40603	10.15747	10.3216	10.38437	10.70695	10.88013	10.90545	9.816153	9.968077	11.10359	10.30655	11.76747	9.768849	9.533115	11.68245	11.43938	11.52416	10.64858	9.924501
9	32	10.7595	11.42386	12.02241	10.63165	11.45035	10.69768	11.47021	10.26126	11.63453	10.51871	9.917713	10.96789	11.70554	10.65998	12.42341	10.00027	10.21347	10.87216	9.078706	10.38916
9	33	10.4936	11.72588	10.59178	9.516492	10.03801	9.38305	11.32117	11.82639	10.4531	10.90406	11.65359	11.95357	10.6842	10.7674	9.937775	8.530761	10.24523	10.07649	10.10966	9.337571
9	34	11.11548	11.14935	9.502177	9.657744	12.76295	10.29434	9.382679	12.03142	9.802828	9.812836	10.25395	11.32132	9.902496	11.04359	12.07923	11.1621	10.04992	10.60058	10.77082	13.27034
9	35	11.28351	10.86606	11.78257	11.42658	9.589934	9.478372	11.83975	11.36926	11.10361	11.17107	11.52353	11.39294	10.29651	11.73271	9.580538	9.748329	8.096779	11.11696	9.778517	8.825036
9	36	9.828308	10.01375	10.18612	10.67863	9.10978	9.988985	11.89185	9.401423	11.34269	12.16418	11.01102	11.23967	10.69379	10.37182	12.44135	9.035599	10.90185	11.09984	11.33164	11.70353
9	37	11.28624	9.460869	11.90452	9.772084	11.1416	12.80873	11.49762	9.359635	10.00323	9.725849	10.60743	9.402285	11.64891	12.55724	11.31553	11.07895	10.88978	10.03031	10.76569	11.12189
9	38	11.32158	9.988683	9.778417	11.44212	10.4682	10.95865	10.39116	10.44408	9.124871	9.47367	12.44817	8.850219	9.799604	12.399	10.66448	12.55722	10.06825	9.904518	10.78486	9.386441
9	39	11.26526	12.0876	11.03765	11.27232	10.38775	11.78509	9.423461	11.26661	11.28197	11.85449	11.33216	11.13663	10.94859	11.43219	10.46997	10.17547	9.9637	12.84114	10.41157	9.27702
9	40	10.23051	9.934418	8.351073	9.504968	10.92284	10.85262	9.717175	10.35344	11.29019	11.72998	11.06148	10.20415	9.906896	10.62009	11.19067	10.75991	11.01796	8.972119	12.49139	12.6463
9	41	11.75651	12.84273	11.45662	10.26298	11.43035	9.455978	10.43683	10.76819	10.20145	10.6655	10.88834	9.226067	11.07981	11.50693	10.53837	9.165245	11.18692	8.822412	9.923606	11.20372
9	42	10.84102	12.1227	11.23635	12.54806	8.637771	13.18534	11.37293	12.51678	8.927085	8.958766	9.527864	10.60113	10.57814	13.2259	11.63104	10.917	11.65494	11.1025	8.795704	11.22122
9	43	11.3343	10.83885	10.48005	10.89169	11.33455	11.21188	12.01962	10.48065	10.7042	10.88359	10.04131	12.54122	10.82224	10.79098	10.63948	9.607244	10.09943	10.60094	10.53341	9.465951
9	44	11.49172	12.05323	9.890766	9.630853	11.62619	10.62816	10.89215	9.398178	12.41543	10.47485	10.98284	9.954564	10.16262	9.438227	9.077746	11.01345	12.18315	11.73072	9.986581	9.046967
9	45	10.53447	11.40516	11.22167	11.61224	10.78024	9.51229	10.86621	9.43012	9.326201	12.53892	11.2457	12.12484	10.76324	11.44775	12.28769	10.79531	11.54863	10.85727	12.60753	8.560022
9	46	10.85125	11.11608	10.73047	13.07478	11.0257	10.70555	11.11011	10.72634	10.07573	10.42805	11.29629	10.52502	12.54433	10.64627	10.38033	11.23962	9.845428	10.97359	11.58793	11.10677
9	47	11.9669	10.88723	9.749979	9.744359	11.89866	11.23538	12.62327	10.05713	10.6065	11.10926	11.44676	10.9692	10.27988	9.340987	11.77363	10.65778	9.847957	11.80354	10.05253	11.48548
9	48	11.39962	12.23054	12.65321	12.08968	9.748877	11.29704	11.598	11.99357	10.58171	11.22529	10.9368	11.32015	10.59376	10.12512	11.12062	10.85477	12.31873	8.857802	10.54505	11.58142
12	1	8.620999	10.96826	9.475776	9.724552	7.216304	9.331913	8.766713	10.54464	11.08422	9.071343	9.832561	9.290181	11.08473	9.393461	10.04355	8.298009	12.71565	10.15631	9.311893	10.50334
12	2	11.2431	9.792955	11.82983	10.24685	10.199	8.061036	9.461018	11.0632	11.04275	10.00799	9.98161	9.008256	12.37337	8.893126	11.31072	8.916619	8.639152	8.867501	10.25294	9.814202
12	3	10.87148	10.43169	10.35106	9.71038	9.361653	9.599797	10.52161	10.65975	11.42247	10.69101	9.355067	8.760663	9.474132	8.983642	9.592505	8.871594	10.43056	11.80373	10.45063	12.12082
12	4	9.836473	11.31476	9.088482	11.79803	11.76468	10.52559	10.82828	10.5285	10.25302	10.59105	9.848794	10.49362	10.26105	9.59654	9.499572	9.731371	9.318922	11.07824	9.946157	10.58584
12	5	9.8712	9.734274	9.840443	9.599096	9.970392	8.864418	9.598701	10.03778	10.04838	8.431429	10.08394	9.128654	10.20465	8.658736	9.687861	10.89645	10.37671	10.68166	11.32298	11.05491
12	6	9.698855	10.39233	8.740833	8.75888	10.00796	8.742292	8.974478	10.38519	9.287362	10.74941	9.918504	10.14233	9.481966	10.86351	10.71304	8.747246	8.73194	10.14118	8.894979	9.471427
12	7	9.827633	10.94206	10.8719	11.51816	10.88393	10.52245	11.54959	10.17498	10.6657	9.325431	11.12906	9.622402	9.243521	10.80604	7.681967	10.27123	8.93257	10.13995	7.901053	7.228505
12	8	8.945465	8.454863	9.871109	8.525532	10.07066	10.2086	10.53906	9.844651	9.255281	9.168425	9.983876	8.659096	9.305454	11.50477	10.16458	9.128464	11.03141	9.542166	9.828849	8.303053
12	9	10.03454	10.06523	9.343699	9.610147	9.174799	9.972335	9.480155	9.063616	9.666345	10.28418	11.42349	9.284044	9.996044	11.39098	8.993676	10.47231	9.321425	10.72213	8.936575	9.015882
12	10	10.26712	10.11658	9.096895	9.216089	9.209743	9.850578	10.71535	10.26083	9.400084	9.638417	9.758275	9.665981	12.04212	8.583211	10.55611	11.29906	13.18714	11.05959	10.15767	8.613869
12	11	9.763667	10.5017	8.900024	9.062422	9.671142	10.69146	11.32571	9.884268	10.18117	10.96507	10.85173	9.624952	10.24338	11.90939	8.165111	10.09592	9.895653	11.58889	10.4012	9.731138
12	12	9.796994	8.825062	11.13258	9.815228	9.570397	12.73454	10.36751	10.04386	10.50993	10.53323	10.49588	8.659218	8.956144	9.400135	11.50492	10.04085	10.07757	10.00277	11.40973	10.68848
12	13	8.432117	12.59261	10.46151	10.60027	7.866263	9.910192	10.08493	9.721033	10.24507	11.55622	9.247053	10.78841	10.50988	10.59508	10.13636	8.611084	9.233898	12.6049	8.722554	11.56469
12	14	9.785733	12.24576	9.728288	10.91086	9.071516	9.918318	10.46184	8.458644	8.351342	11.30437	10.12254	9.370771	9.472268	10.81768	9.178416	11.1791	10.16633	9.613116	11.16391	9.234611
12	15	10.29838	9.591487	10.2012	8.799978	10.20963	7.447869	10.40158	10.50537	9.80659	9.374786	10.20529	10.27276	9.914486	9.572521	9.941072	8.463595	10.25592	11.55088	11.98506	10.15998
12	16	10.76264	9.900808	10.41261	10.58491	11.0941	9.525965	11.09726	10.72897	11.59883	7.982959	10.70114	10.80017	8.938451	10.02149	11.09719	10.21728	8.87343	9.848243	9.330357	9.174738
12	17	10.77944	8.974365	10.28329	11.79533	8.626348	11.10161	10.47595	9.974536	9.937161	9.240168	10.53934	10.40951	10.21033	9.144019	10.2074	9.387483	11.58422	11.41834	9.518317	10.34256
12	18	9.313705	8.721288	12.25267	11.04799	10.30492	10.98764	9.006763	9.684331	11.39882	10.01795	12.14069	10.11352	11.03773	11.01592	9.86111	11.17972	10.28133	10.9719	9.664999	9.041328
12	19	11.8013	11.18275	10.84689	9.045773	11.85124	10.40435	11.02402	9.934337	9.140462	9.66431	10.97531	9.877393	9.537643	9.441096	10.02291	9.727747	9.877007	9.308299	10.82932	10.75928
12	20	9.353303	9.03894	9.689713	10.53385	9.361128	9.511802	9.440653	9.869923	9.908314	8.629333	10.889	10.66191	9.697015	8.965466	7.902748	10.53998	10.61034	8.133229	9.957349	10.57944
12	21	10.4793	10.61105	9.604112	10.17467	9.561506	10.40369	10.81474	9.870507	9.137734	10.90566	10.4332	10.14757	9.67852	9.110858	11.38013	9.085832	10.77844	8.757606	10.85707	8.939028
12	22	10.41706	10.45	9.591279	10.78553	12.46972	8.993987	10.924	9.149259	9.281349	8.913896	8.558793	10.5938	9.482931	8.647696	10.61461	9.096269	10.13356	9.64981	10.85601	9.425006
12	23	10.74021	10.0442	12.0096	9.791255	9.647735	10.93688	12.28391	9.371922	10.0713	9.466243	9.666924	10.38272	10.27808	10.44028	9.302567	10.15702	10.74818	9.80527	11.1879	9.492068
12	24	9.363691	10.409	9.415008	8.920068	9.433454	10.28326	10.80295	8.288691	8.254118	10.39321	9.971643	10.46879	11.09685	8.977251	9.453269	9.089668	10.16361	10.66089	8.900075	9.849426
12	25	8.562274	10.5196	9.40054	9.548225	9.634869	9.321908	11.29294	10.64999	9.942945	8.034317	11.07472	10.12571	10.73781	12.81658	11.65418	11.55532	9.706406	10.29927	10.63488	9.014659
12	26	9.420901	9.165384	12.15085	12.35212	9.362765	9.903093	11.26461	10.48998	9.356844	10.35001	10.74555	9.96929	8.95969	10.18986	9.91113	10.25338	11.26143	9.664649	10.15339	11.89158
12	27	10.52214	9.372756	9.443263	11.72331	11.04989	9.098779	9.787348	10.47831	10.97011	10.73353	10.49369	8.997914	9.194806	8.649652	10.32833	10.60254	10.39991	9.284788	10.025	11.73546
12	28	10.74055	8.571193	13.04786	10.73463	11.1179	11.16015	9.534662	11.01853	9.833417	9.410287	10.72538	9.804929	10.16758	9.799926	10.13505	9.675797	9.862235	11.17214	10.26552	8.823828
12	29	10.016	10.23958	8.525546	9.822783	9.973257	10.43658	10.39057	11.21205	8.587	9.946371	11.90436	8.829639	8.11378	10.58775	9.572811	11.63605	10.96471	8.242404	10.19452	10.45455
12	30	12.21043	10.85222	10.38245	10.89376	9.905837	9.692677	10.31461	10.46757	9.722639	8.906339	10.16322	9.648296	10.89318	10.67323	9.578258	9.02361	10.0172	10.26552	10.39355	9.670514
12	31	7.920474	9.74937	8.382092	9.707118	9.443353	9.928118	8.604534	10.38496	9.542797	10.15942	10.05757	10.21294	10.61496	11.57672	8.457727	9.774849	10.74699	10.52958	10.15748	8.159542
12	32	11.39523	10.19157	10.40721	11.25014	10.5776	9.948441	8.21945	9.44113	10.74912	9.582297	10.6629	9.748751	10.284	10.41408	10.58126	9.570372	10.60416	9.074804	11.04006	9.199098
12	33	11.05868	11.90004	11.20623	9.491597	10.72506	9.165821	9.450006	10.25938	11.3205	7.744307	10.91861	10.52739	9.585176	10.6674	9.684474	9.852266	10.95127	10.00195	10.86762	11.30883
12	34	10.40129	9.477119	8.08521	11.14802	13.41122	12.14631	9.083162	8.207591	10.35863	9.250071	10.18268	10.81453	8.444924	9.961018	7.387545	9.660104	10.59472	9.187552	8.727416	9.965815
12	35	10.65952	10.55546	9.517755	9.146042	10.31893	10.466	8.40642	11.02491	8.012993	10.0778	8.184425	10.87569	9.220906	10.20956	10.26404	9.668438	8.612756	8.961934	9.670171	10.90545
12	36	10.18985	11.8567	8.691748	10.17457	9.277018	9.933764	11.21445	9.177541	9.420124	9.23272	10.1415	10.96778	8.755178	9.233415	10.48865	10.42728	9.415802	11.45816	12.47414	11.29096
12	37	9.575807	12.58734	12.10194	8.103011	9.840344	9.941221	11.24832	10.33972	8.892115	9.166456	9.485749	10.02099	9.072472	9.512966	10.56698	8.715549	10.66001	10.89509	11.51153	9.714821
12	38	10.11937	9.475593	7.512949	10.8875	7.430668	10.09143	10.38906	9.211208	10.25343	8.694324	10.17266	10.33514	9.980064	8.473801	9.320751	10.53727	9.809644	9.958797	11.23155	10.06772
12	39	9.070924	9.633018	10.99217	10.37523	10.16853	11.04903	9.679983	12.13637	12.04235	11.69349	10.23326	8.933651	10.36998	8.646956	9.625217	9.918115	10.97712	9.312288	9.384792	8.065449
12	40	10.96359	8.559212	10.74717	10.78756	10.17258	10.85233	10.92467	10.66017	8.280952	9.504526	11.25776	10.15222	10.93312	10.59097	8.339383	10.26665	11.40573	10.09724	8.743602	8.541159
12	41	10.74371	8.174922	8.218491	12.43539	10.96167	11.32146	10.53902	10.26403	11.02951	10.32701	9.368989	9.767486	12.18421	11.60665	10.40495	9.051941	9.487578	10.16033	9.978374	8.079407
12	42	10.83118	11.25405	8.990108	11.04151	9.644478	11.38955	10.9143	9.555718	9.417143	9.79254	10.67385	9.187751	11.2882	10.25023	8.81983	11.06291	9.391699	10.51656	9.741047	9.228481
12	43	10.58651	8.871428	10.45472	10.02696	10.54401	8.952206	11.30001	9.217256	9.006769	9.551283	11.66506	13.72584	11.6133	7.815638	11.67979	8.85413	9.546755	11.17977	11.99349	8.882131
12	44	7.976559	10.37191	9.73535	8.880311	10.04941	9.764596	9.26354	8.801634	11.05555	11.33755	9.550394	9.684657	10.37407	10.83555	9.938967	10.86852	9.54938	9.62497	12.37138	9.935141
12	45	10.77832	11.28574	9.984294	9.316796	9.634051	9.99127	10.50072	8.090915	9.719219	10.2544	11.02301	9.604677	11.9331	10.68155	11.10639	9.44605	9.127512	11.53516	9.187363	12.10204
12	46	10.27873	10.94703	11.96477	9.495134	7.628942	12.8489	8.989619	12.02248	10.16256	9.865608	10.36459	8.407503	10.29739	10.11461	9.063514	10.58769	9.863877	10.64441	8.322929	8.770385
12	47	9.848129	9.511956	10.0408	9.37115	10.69589	9.239879	9.863503	8.988512	10.22322	8.898748	11.37243	11.44867	9.285844	9.325794	9.430742	11.68913	9.964839	9.981523	10.24048	10.01367
12	48	9.221987	13.18802	10.67394	9.787354	11.18134	9.630902	11.25172	10.17535	10.59335	10.35214	9.211712	9.097053	9.173744	10.48848	8.02281	11.28126	10.79321	10.95545	10.77799	10.92566
14	1	12.69164	9.513354	11.20443	11.25059	10.41803	11.30761	11.36694	11.67897	11.38356	10.91346	11.36275	11.32631	9.920746	11.60586	10.3105	10.09744	10.32304	9.280964	10.9786	10.86218
14	2	10.47248	10.85073	12.09312	11.54925	10.55803	11.23582	10.82873	12.26532	10.2056	10.64838	10.87288	12.7002	11.2241	10.55685	11.01736	12.14503	10.8447	10.03792	11.31666	11.48386
14	3	13.34229	11.20263	11.3374	10.18821	8.378978	11.7837	11.53547	10.99423	11.15157	8.996334	9.988095	10.91145	10.27202	9.569789	11.37155	10.71132	10.41413	10.34028	11.46262	10.47487
14	4	11.96667	11.76157	11.06605	11.5391	11.83624	11.37649	11.62616	11.22898	11.80412	11.61159	8.987169	10.53944	12.00728	12.63492	11.13678	11.5504	11.07402	12.88777	11.25761	12.83412
